R, 64
R, 98
I, 64
R, 8
R, 99
R, 93
R, 59
R, 83
R, 82
I, 29
I, 96
R, 22
I, 80
R, 27
R, 36
R, 71
I, 11
R, 53
R, 39
R, 78
R, 96
R, 96
I, 7
R, 42
R, 93
R, 70
I, 82
R, 90
I, 49
I, 16
R, 16
I, 74
R, 90
R, 95
R, 74
R, 94
R, 37
R, 97
I, 23
R, 74
R, 97
I, 97
R, 47
R, 43
R, 93
I, 39
R, 58
R, 26
I, 14
I, 47
I, 16
I, 16
I, 7
I, 59
I, 75
I, 92
I, 36
R, 50
R, 0
I, 17
I, 86
R, 12
R, 50
R, 10
R, 91
I, 68
R, 7
I, 94
R, 95
R, 59
I, 81
I, 52
I, 98
R, 34
R, 55
R, 47
I, 35
R, 19
R, 26
I, 87
I, 81
R, 61
R, 56
I, 51
R, 5
R, 61
R, 51
I, 89
I, 89
R, 35
I, 24
R, 71
I, 0
R, 95
I, 13
R, 57
I, 81
R, 8
R, 57
R, 95
R, 91
I, 95
I, 50
I, 83
I, 19
R, 69
R, 38
R, 50
I, 43
R, 21
I, 11
I, 30
I, 20
R, 23
I, 14
I, 50
R, 17
R, 74
I, 87
R, 53
R, 22
R, 42
I, 90
I, 15
R, 4
R, 51
I, 90
R, 36
I, 99
I, 31
R, 3
R, 21
R, 46
R, 32
R, 28
I, 70
I, 1
I, 54
I, 10
R, 36
R, 96
I, 63
I, 23
I, 46
I, 38
I, 82
R, 56
R, 72
R, 50
R, 82
I, 37
R, 96
R, 90
I, 9
I, 57
I, 25
R, 30
I, 30
R, 34
R, 33
R, 60
I, 76
R, 63
I, 40
R, 42
R, 9
I, 42
R, 56
I, 51
R, 66
R, 39
R, 53
I, 67
R, 26
I, 72
R, 44
I, 95
I, 19
R, 13
R, 67
R, 44
I, 81
I, 19
I, 21
I, 90
I, 3
R, 61
R, 99
R, 84
I, 46
R, 20
R, 6
I, 7
I, 10
R, 46
R, 62
I, 68
R, 83
R, 9
I, 30
I, 95
I, 12
R, 95
R, 21
R, 80
I, 58
R, 15
R, 53
I, 54
I, 41
R, 38
R, 82
R, 28
R, 86
R, 59
R, 28
I, 12
I, 21
R, 73
R, 54
R, 95
R, 80
I, 2
R, 80
I, 64
R, 32
R, 6
R, 44
R, 78
R, 29
R, 83
I, 30
R, 27
R, 31
I, 9
R, 31
R, 60
R, 77
I, 11
R, 24
R, 41
R, 88
R, 49
R, 61
I, 70
I, 34
R, 52
R, 16
I, 93
R, 94
R, 46
I, 31
R, 71
R, 88
I, 59
I, 59
I, 93
I, 78
R, 96
I, 96
I, 43
R, 45
R, 9
R, 42
R, 65
R, 97
I, 22
R, 51
R, 88
R, 74
R, 75
R, 35
I, 91
R, 39
R, 94
R, 51
I, 32
I, 85
I, 8
R, 86
I, 71
R, 90
I, 71
R, 1
R, 54
R, 97
R, 54
R, 23
I, 42
I, 17
R, 16
R, 77
R, 4
R, 53
R, 78
I, 8
R, 4
I, 22
I, 38
R, 29
I, 51
R, 17
R, 30
R, 96
R, 3
I, 10
R, 95
R, 5
R, 22
I, 26
R, 11
R, 45
I, 36
I, 17
R, 30
R, 64
R, 68
I, 16
R, 84
R, 33
R, 2
R, 62
I, 76
R, 7
I, 25
R, 5
R, 80
R, 25
R, 67
R, 61
R, 81
R, 93
R, 1
I, 53
R, 62
R, 46
R, 97
R, 59
R, 7
R, 82
I, 48
R, 73
I, 71
R, 8
R, 86
I, 26
I, 51
I, 54
R, 76
I, 32
R, 34
R, 35
I, 57
R, 69
R, 40
R, 63
R, 47
R, 86
I, 56
R, 51
R, 64
I, 12
I, 44
R, 60
R, 1
I, 11
R, 69
R, 63
R, 62
I, 91
R, 67
I, 54
I, 71
R, 79
R, 74
R, 2
I, 76
I, 14
R, 56
R, 44
R, 33
I, 17
R, 33
R, 63
R, 39
R, 41
I, 81
R, 86
R, 39
R, 13
R, 51
I, 9
R, 37
I, 21
R, 44
I, 33
R, 83
R, 6
R, 19
R, 63
R, 12
R, 57
R, 52
I, 6
I, 57
I, 29
I, 37
R, 69
R, 75
R, 29
R, 19
R, 44
R, 36
I, 31
I, 0
R, 42
R, 83
R, 31
R, 39
R, 82
R, 52
R, 43
R, 69
R, 86
R, 19
R, 87
I, 74
R, 7
R, 1
I, 44
I, 1
R, 4
I, 37
R, 64
R, 24
I, 42
R, 33
R, 52
R, 63
R, 68
R, 18
R, 68
R, 18
I, 10
R, 82
R, 22
R, 5
R, 88
R, 75
I, 47
R, 68
I, 28
R, 75
I, 75
I, 24
I, 38
R, 83
I, 60
I, 58
R, 73
R, 81
R, 19
I, 76
I, 88
R, 61
R, 69
I, 94
R, 86
R, 36
R, 15
R, 90
I, 80
R, 57
R, 87
R, 86
R, 44
R, 16
R, 35
R, 16
I, 16
R, 10
I, 50
R, 94
R, 71
R, 85
R, 49
R, 92
R, 97
R, 2
R, 51
I, 3
I, 20
I, 76
R, 22
R, 36
R, 68
R, 87
R, 91
R, 65
R, 85
I, 69
R, 36
I, 48
R, 10
I, 19
I, 0
I, 65
I, 96
R, 89
I, 8
R, 58
R, 40
R, 42
R, 63
I, 63
I, 35
I, 98
R, 56
R, 70
R, 68
I, 93
R, 27
R, 52
R, 36
I, 22
R, 44
R, 48
R, 47
R, 59
I, 8
I, 91
I, 15
I, 54
R, 77
R, 10
I, 90
I, 54
I, 82
R, 63
I, 71
R, 6
I, 83
R, 60
R, 80
R, 40
R, 72
R, 0
R, 21
R, 29
R, 36
I, 22
R, 34
R, 76
R, 21
I, 37
R, 16
I, 84
I, 75
R, 18
R, 82
R, 9
I, 62
R, 29
R, 80
R, 85
I, 56
I, 48
I, 83
I, 89
R, 72
I, 0
I, 27
I, 84
I, 0
R, 13
I, 57
I, 38
R, 27
R, 58
R, 13
R, 39
R, 82
R, 36
R, 64
I, 26
I, 32
R, 33
R, 61
I, 17
R, 10
R, 34
R, 90
R, 10
R, 64
I, 92
I, 18
I, 78
I, 44
I, 79
R, 85
R, 85
R, 81
R, 68
R, 84
R, 2
R, 9
R, 18
R, 6
I, 90
R, 48
R, 71
R, 79
R, 91
R, 45
R, 78
I, 7
R, 27
R, 29
I, 10
R, 83
R, 13
I, 51
R, 27
R, 46
R, 36
R, 93
I, 0
I, 3
R, 30
R, 72
I, 29
R, 29
R, 87
I, 86
R, 80
R, 21
I, 55
I, 67
I, 47
I, 71
R, 23
I, 27
R, 10
R, 75
R, 0
R, 35
R, 41
R, 5
I, 21
R, 54
R, 87
I, 6
R, 58
R, 13
R, 19
R, 91
I, 5
I, 3
R, 37
I, 48
R, 67
I, 30
I, 75
I, 87
R, 75
I, 44
R, 24
R, 86
R, 7
R, 44
R, 87
R, 15
R, 89
I, 30
R, 34
R, 48
I, 92
R, 25
R, 3
R, 88
I, 68
R, 24
R, 85
I, 73
R, 84
R, 21
R, 78
R, 33
R, 42
I, 26
R, 2
R, 10
R, 99
I, 75
R, 5
I, 75
I, 22
R, 84
R, 16
R, 91
I, 46
I, 26
R, 0
R, 17
R, 20
I, 4
R, 45
I, 39
I, 52
R, 56
R, 77
R, 82
I, 92
R, 35
R, 80
I, 46
R, 21
R, 21
R, 73
I, 50
R, 25
R, 72
R, 59
R, 91
R, 74
R, 31
R, 71
R, 54
R, 44
I, 20
I, 55
R, 23
R, 33
R, 16
R, 74
R, 79
R, 80
I, 73
R, 36
I, 86
I, 79
I, 36
R, 64
R, 10
R, 39
R, 66
R, 55
R, 10
R, 51
R, 76
R, 22
R, 93
R, 40
R, 35
R, 98
I, 40
R, 31
R, 92
R, 39
I, 35
R, 55
R, 47
R, 73
I, 42
R, 59
R, 40
I, 73
R, 27
R, 17
I, 51
I, 53
I, 28
R, 37
R, 46
R, 7
I, 97
R, 28
I, 82
R, 55
R, 75
I, 61
I, 74
R, 51
R, 89
R, 36
R, 93
R, 81
R, 62
R, 50
R, 28
I, 43
R, 82
R, 18
I, 49
I, 91
R, 84
R, 97
R, 47
R, 96
I, 16
R, 18
R, 35
R, 39
R, 7
R, 12
R, 43
R, 47
I, 69
R, 4
I, 34
I, 39
I, 83
R, 98
I, 29
I, 44
I, 47
R, 78
R, 16
R, 97
R, 12
R, 10
R, 83
R, 39
R, 13
I, 99
I, 98
R, 69
R, 70
R, 54
I, 16
R, 25
I, 32
I, 62
R, 16
R, 93
R, 71
I, 64
R, 64
R, 70
I, 63
I, 93
R, 68
R, 35
I, 5
I, 18
I, 83
R, 95
R, 57
R, 97
R, 65
R, 17
R, 7
I, 38
I, 85
R, 60
R, 5
R, 21
R, 59
I, 65
R, 2
R, 25
R, 56
R, 82
I, 96
I, 73
R, 76
R, 20
R, 80
R, 77
R, 24
R, 64
R, 23
R, 53
R, 20
R, 89
R, 51
I, 43
I, 13
R, 65
R, 94
R, 46
R, 97
R, 46
R, 23
R, 65
R, 42
R, 63
R, 96
R, 16
I, 97
R, 79
R, 68
I, 46
R, 11
R, 77
R, 65
R, 70
I, 96
R, 88
R, 4
R, 15
I, 27
R, 74
R, 7
R, 29
R, 29
R, 22
I, 66
R, 13
R, 31
I, 30
R, 24
R, 52
R, 67
R, 75
R, 3
R, 77
R, 51
I, 90
R, 90
R, 78
R, 71
R, 14
R, 50
R, 49
R, 60
R, 68
I, 38
R, 27
R, 57
R, 76
R, 30
I, 75
R, 63
R, 49
R, 91
R, 4
R, 31
R, 82
R, 40
I, 36
R, 85
R, 41
R, 4
R, 70
R, 31
R, 35
R, 55
R, 68
R, 96
R, 16
R, 59
R, 19
I, 45
R, 28
R, 19
R, 9
I, 24
I, 9
R, 56
I, 19
R, 43
R, 30
R, 66
I, 39
R, 12
R, 2
R, 67
R, 53
R, 68
I, 98
R, 6
R, 48
R, 70
R, 68
R, 88
R, 34
I, 52
I, 52
R, 57
R, 98
I, 57
I, 2
R, 45
R, 17
R, 91
R, 81
R, 47
R, 7
R, 69
I, 4
R, 9
R, 78
R, 44
R, 17
I, 38
I, 28
R, 52
R, 58
R, 53
R, 98
R, 89
I, 29
R, 45
R, 59
R, 21
R, 63
R, 25
I, 15
R, 99
R, 96
R, 65
I, 38
R, 7
R, 51
I, 65
R, 74
I, 86
R, 97
R, 1
R, 73
R, 4
R, 61
I, 35
R, 47
R, 61
R, 75
R, 2
I, 55
R, 55
R, 10
I, 91
R, 58
R, 52
R, 22
R, 90
R, 10
R, 24
I, 5
R, 68
I, 66
I, 53
I, 38
R, 8
R, 30
R, 18
R, 58
R, 13
R, 65
R, 20
I, 11
R, 54
R, 46
R, 91
R, 47
R, 27
R, 34
I, 4
I, 71
R, 40
R, 78
I, 94
I, 71
R, 53
R, 4
I, 31
R, 65
R, 28
R, 25
R, 17
R, 58
R, 75
I, 85
R, 9
R, 1
R, 96
R, 37
R, 67
R, 67
R, 63
I, 95
R, 0
R, 23
I, 84
I, 25
R, 44
R, 35
R, 32
R, 60
R, 4
R, 48
R, 66
R, 53
R, 48
I, 26
R, 42
R, 12
R, 13
R, 34
R, 3
I, 65
I, 90
R, 23
I, 10
R, 58
I, 79
I, 14
R, 22
R, 95
R, 34
R, 21
R, 73
I, 50
R, 47
R, 53
R, 76
R, 21
R, 31
R, 66
R, 58
I, 18
R, 7
R, 83
I, 28
R, 87
I, 0
R, 89
I, 96
R, 16
R, 9
R, 56
I, 20
R, 80
R, 93
R, 88
R, 49
R, 21
R, 97
I, 64
R, 68
R, 71
I, 7
I, 15
I, 89
R, 49
I, 7
R, 93
I, 30
R, 10
R, 83
R, 93
R, 75
R, 24
R, 82
R, 39
R, 13
R, 92
R, 44
R, 50
R, 91
R, 60
R, 48
R, 52
R, 47
R, 63
R, 35
I, 88
R, 82
R, 8
R, 18
I, 51
R, 1
R, 10
I, 87
I, 50
R, 43
R, 1
I, 50
R, 60
I, 59
R, 91
R, 89
R, 40
R, 18
R, 67
R, 23
I, 15
R, 48
R, 36
R, 88
R, 36
R, 47
R, 54
R, 89
I, 98
R, 20
R, 2
I, 89
R, 51
R, 16
R, 5
R, 27
I, 41
R, 83
I, 93
R, 89
R, 88
R, 64
R, 53
R, 71
I, 50
R, 97
R, 30
I, 7
I, 55
R, 92
I, 69
R, 55
R, 3
R, 5
R, 0
R, 55
R, 57
R, 25
R, 23
I, 19
R, 73
R, 43
R, 35
R, 96
R, 53
R, 78
I, 4
R, 35
R, 16
R, 71
R, 86
I, 44
R, 3
R, 75
R, 48
R, 98
R, 90
I, 95
R, 24
I, 62
R, 59
R, 72
R, 31
R, 29
R, 42
R, 3
R, 26
R, 88
R, 62
R, 36
I, 64
I, 55
R, 15
R, 94
R, 2
R, 66
I, 77
R, 19
I, 54
R, 89
R, 30
R, 23
I, 98
R, 7
R, 33
R, 99
R, 75
R, 91
I, 92
R, 33
R, 44
R, 49
R, 4
R, 10
R, 90
R, 36
R, 66
R, 12
I, 75
R, 50
R, 92
R, 40
I, 96
R, 52
R, 72
R, 28
R, 96
R, 82
R, 56
I, 16
I, 19
R, 71
R, 62
R, 95
R, 30
R, 55
R, 35
R, 60
R, 22
R, 49
R, 5
R, 16
R, 96
I, 41
R, 22
R, 35
I, 72
R, 1
I, 60
R, 53
I, 77
R, 34
R, 35
I, 52
R, 17
R, 2
R, 59
R, 77
R, 21
R, 5
R, 35
R, 75
I, 26
I, 2
I, 68
R, 51
R, 28
R, 92
R, 39
R, 89
I, 33
I, 9
R, 70
I, 81
R, 67
R, 86
I, 81
R, 57
R, 44
R, 92
R, 16
R, 6
R, 84
R, 58
I, 75
R, 43
R, 53
R, 40
R, 6
R, 59
R, 41
R, 75
R, 19
R, 37
R, 20
R, 45
I, 37
R, 63
R, 41
R, 53
R, 98
R, 25
R, 56
R, 53
R, 70
R, 99
R, 87
R, 16
R, 38
R, 70
R, 67
R, 19
R, 79
R, 10
R, 28
I, 74
R, 49
I, 47
R, 12
R, 43
R, 14
R, 73
R, 35
R, 12
R, 28
I, 77
I, 16
R, 11
R, 38
R, 11
R, 68
R, 7
I, 46
R, 18
R, 98
R, 7
R, 88
R, 77
R, 74
R, 44
R, 89
I, 57
R, 51
R, 40
R, 9
I, 67
R, 66
R, 67
R, 98
R, 57
I, 40
R, 38
R, 8
I, 10
I, 49
R, 24
R, 50
R, 9
R, 57
R, 55
R, 79
R, 95
R, 16
I, 57
I, 44
R, 34
R, 81
R, 48
R, 55
R, 64
R, 89
R, 72
I, 27
R, 90
R, 6
R, 64
R, 27
R, 44
R, 40
I, 60
R, 20
R, 35
R, 71
I, 4
R, 90
R, 51
R, 50
R, 9
R, 94
R, 90
R, 58
I, 89
R, 59
R, 27
R, 49
R, 48
R, 41
R, 56
R, 90
R, 4
R, 5
R, 50
R, 93
R, 92
R, 90
R, 36
R, 95
R, 51
R, 69
R, 79
R, 27
R, 21
I, 24
R, 13
R, 83
R, 70
R, 91
R, 74
R, 79
I, 55
R, 43
R, 22
R, 70
R, 75
R, 19
R, 43
R, 44
R, 67
R, 21
R, 88
R, 31
R, 62
I, 32
R, 73
R, 96
R, 90
I, 20
R, 58
R, 91
R, 20
R, 45
R, 81
R, 92
R, 56
R, 85
R, 92
R, 45
R, 26
R, 27
R, 52
R, 4
I, 44
I, 6
R, 54
R, 25
R, 37
R, 96
R, 3
R, 44
R, 47
R, 60
R, 58
R, 81
R, 63
R, 36
R, 20
I, 12
R, 47
R, 8
R, 19
R, 25
R, 48
R, 85
R, 33
R, 43
R, 25
R, 93
R, 54
R, 80
R, 21
R, 48
R, 61
R, 74
R, 59
I, 75
R, 90
R, 90
R, 57
R, 77
R, 91
R, 10
R, 69
R, 76
R, 24
R, 41
R, 14
R, 80
I, 32
R, 13
R, 47
R, 56
R, 86
R, 41
R, 75
I, 95
I, 0
R, 82
R, 34
R, 7
R, 56
R, 9
I, 67
R, 94
R, 82
R, 69
R, 83
R, 74
R, 85
R, 26
R, 83
R, 53
R, 24
R, 74
R, 67
R, 84
R, 70
R, 92
R, 84
R, 45
R, 3
R, 77
R, 73
R, 25
R, 30
R, 50
R, 7
R, 12
I, 25
R, 61
R, 44
R, 13
R, 37
R, 8
I, 42
R, 49
R, 1
R, 58
R, 3
R, 12
I, 53
R, 33
R, 29
R, 68
R, 50
R, 93
R, 30
R, 51
R, 17
R, 46
R, 12
R, 80
R, 89
R, 49
R, 17
R, 88
R, 34
I, 84
R, 11
R, 81
R, 32
R, 11
R, 11
R, 94
R, 22
R, 26
R, 69
R, 69
R, 26
R, 22
R, 18
R, 18
R, 11
R, 11
R, 15
R, 40
R, 39
R, 14
R, 89
R, 15
R, 32
R, 45
R, 58
R, 81
R, 94
R, 18
R, 54
R, 38
R, 30
R, 72
R, 70
R, 24
R, 63
I, 97
R, 90
R, 16
R, 48
R, 11
R, 81
R, 32
R, 11
R, 11
R, 94
R, 22
R, 26
R, 69
R, 69
R, 26
R, 22
R, 18
R, 18
R, 11
R, 11
R, 15
R, 40
R, 39
R, 14
R, 89
R, 15
R, 32
R, 45
R, 58
R, 81
R, 94
R, 15
R, 40
R, 71
R, 10
R, 82
R, 76
R, 56
R, 2
R, 6
I, 44
R, 20
R, 98
R, 7
R, 55
R, 7
R, 88
R, 79
R, 85
I, 91
I, 45
R, 54
R, 73
R, 57
R, 96
R, 98
R, 67
R, 30
R, 19
R, 11
R, 81
R, 32
R, 11
R, 11
R, 94
R, 22
R, 26
R, 69
R, 69
R, 26
R, 22
R, 18
R, 18
R, 11
R, 11
R, 15
R, 40
R, 39
R, 14
R, 89
R, 15
R, 32
R, 45
R, 58
R, 81
R, 94
R, 52
R, 45
R, 39
R, 38
R, 23
I, 1
R, 76
R, 4
I, 99
R, 95
R, 65
R, 67
R, 4
R, 89
R, 11
R, 81
R, 32
R, 11
R, 11
R, 94
R, 22
R, 26
R, 69
R, 69
R, 26
R, 22
R, 18
R, 18
R, 11
R, 11
R, 15
R, 40
R, 39
R, 14
R, 89
R, 15
R, 32
R, 45
R, 58
R, 81
R, 94
R, 77
R, 83
I, 55
R, 18
R, 37
R, 23
R, 70
R, 75
R, 12
R, 64
R, 39
R, 11
R, 81
R, 32
R, 11
R, 11
R, 94
R, 22
R, 26
R, 69
R, 69
R, 26
R, 22
R, 18
R, 18
R, 11
R, 11
R, 15
R, 40
R, 39
R, 14
R, 89
R, 15
R, 32
R, 45
R, 58
R, 81
R, 94
R, 13
R, 88
R, 73
R, 61
I, 79
I, 59
R, 35
R, 4
R, 42
R, 98
I, 75
R, 48
R, 84
R, 75
R, 66
R, 17
R, 54
R, 45
R, 37
R, 97
R, 18
R, 27
R, 23
R, 15
R, 41
R, 31
R, 5
R, 0
R, 1
R, 3
R, 7
R, 81
R, 66
R, 57
R, 15
R, 8
R, 0
R, 1
R, 19
R, 91
R, 26
R, 48
R, 72
R, 57
R, 34
R, 34
R, 69
R, 12
R, 11
R, 39
I, 29
R, 65
I, 40
R, 3
R, 26
R, 76
I, 45
R, 99
R, 50
R, 54
R, 9
R, 0
R, 26
R, 29
R, 54
R, 5
R, 0
R, 1
R, 3
R, 7
R, 81
R, 66
R, 57
R, 15
R, 8
R, 0
R, 1
R, 87
R, 30
R, 82
R, 11
R, 60
R, 72
R, 89
R, 81
R, 37
R, 34
R, 83
R, 95
R, 69
R, 5
R, 0
R, 1
R, 3
R, 7
R, 81
R, 66
R, 57
R, 15
R, 8
R, 0
R, 1
R, 97
R, 65
R, 83
R, 78
R, 88
I, 5
I, 38
R, 18
R, 14
R, 20
R, 35
R, 18
R, 5
R, 0
R, 1
R, 3
R, 7
R, 81
R, 66
R, 57
R, 15
R, 8
R, 0
R, 1
R, 98
R, 16
R, 19
R, 33
R, 4
R, 32
R, 94
R, 41
R, 27
R, 31
R, 71
R, 43
R, 96
R, 6
R, 55
R, 58
R, 91
R, 18
R, 70
R, 31
R, 96
R, 5
R, 0
R, 1
R, 3
R, 7
R, 81
R, 66
R, 57
R, 15
R, 8
R, 0
R, 1
R, 76
R, 72
R, 72
R, 23
R, 16
R, 88
R, 22
R, 92
R, 59
R, 72
I, 98
R, 44
R, 0
R, 93
R, 40
R, 50
R, 93
R, 14
R, 89
R, 40
R, 34
R, 87
R, 56
R, 16
R, 9
R, 32
R, 98
R, 17
R, 67
R, 88
R, 91
R, 85
R, 11
R, 50
I, 75
R, 98
R, 90
R, 63
R, 0
R, 93
R, 40
R, 50
R, 93
R, 14
R, 89
R, 40
R, 95
R, 88
R, 80
I, 81
R, 70
R, 66
R, 65
R, 17
R, 76
R, 65
R, 98
R, 63
R, 31
R, 63
R, 32
R, 83
R, 87
R, 0
R, 93
R, 40
R, 50
R, 93
R, 14
R, 89
R, 40
R, 26
R, 60
R, 11
R, 78
R, 4
R, 9
R, 14
R, 75
R, 58
R, 56
R, 1
R, 42
R, 99
R, 79
R, 83
I, 10
R, 76
R, 59
I, 17
R, 98
R, 42
R, 87
R, 83
R, 6
R, 12
R, 85
R, 6
R, 46
R, 50
R, 32
R, 50
R, 70
R, 0
R, 93
R, 40
R, 50
R, 93
R, 14
R, 89
R, 40
R, 53
R, 96
I, 73
R, 6
R, 12
R, 85
R, 6
R, 46
R, 50
R, 32
R, 21
I, 12
R, 34
R, 92
I, 77
R, 63
R, 32
R, 55
R, 84
R, 70
R, 89
I, 55
R, 67
R, 33
R, 76
R, 6
R, 12
R, 85
R, 6
R, 46
R, 50
R, 32
R, 59
R, 31
R, 76
R, 51
R, 49
R, 47
R, 98
R, 99
R, 6
R, 12
R, 85
R, 6
R, 46
R, 50
R, 32
R, 16
R, 69
R, 36
R, 81
R, 81
R, 73
I, 3
R, 46
R, 7
R, 78
R, 14
R, 28
R, 42
R, 96
R, 22
R, 57
R, 12
R, 47
R, 11
R, 38
R, 31
R, 97
I, 25
R, 83
R, 25
R, 31
R, 29
R, 97
R, 66
R, 68
R, 36
R, 59
R, 71
R, 6
R, 12
R, 85
R, 6
R, 46
R, 50
R, 32
R, 64
R, 43
R, 44
R, 21
R, 80
R, 48
R, 76
I, 84
R, 95
R, 61
R, 16
R, 61
R, 97
R, 24
R, 13
R, 96
R, 87
R, 93
R, 78
R, 99
R, 73
R, 58
R, 68
R, 88
R, 35
R, 0
R, 72
R, 47
R, 98
I, 19
R, 46
R, 48
R, 44
R, 62
R, 46
R, 96
R, 33
R, 55
R, 43
R, 87
R, 34
R, 17
R, 20
R, 85
R, 81
R, 88
R, 95
R, 69
R, 6
R, 12
R, 85
R, 6
R, 46
R, 50
R, 32
R, 97
I, 29
R, 18
R, 0
R, 56
R, 56
R, 22
R, 0
I, 80
R, 20
R, 8
R, 10
R, 14
R, 38
R, 51
R, 52
R, 66
R, 41
R, 63
R, 86
R, 53
R, 26
R, 23
R, 8
R, 10
R, 14
R, 38
R, 51
R, 52
R, 66
R, 31
R, 29
R, 8
R, 53
R, 17
R, 19
R, 97
I, 77
R, 62
R, 41
R, 29
R, 10
R, 46
R, 23
R, 70
R, 62
R, 76
R, 41
R, 64
R, 76
R, 53
R, 96
R, 82
R, 8
R, 10
R, 14
R, 38
R, 51
R, 52
R, 66
R, 71
R, 12
R, 38
R, 96
R, 25
R, 74
R, 61
R, 91
R, 20
R, 52
R, 13
R, 96
R, 17
R, 60
R, 10
R, 90
I, 50
R, 53
R, 36
R, 9
R, 48
R, 81
R, 75
R, 78
R, 29
R, 33
R, 8
R, 10
R, 14
R, 38
R, 51
R, 52
R, 66
R, 8
R, 20
R, 24
R, 19
R, 56
R, 36
R, 21
R, 86
R, 76
R, 50
R, 35
R, 4
R, 30
R, 57
R, 60
R, 84
R, 79
R, 54
R, 27
R, 66
R, 51
I, 47
I, 70
R, 30
R, 44
R, 42
R, 28
R, 8
R, 10
R, 14
R, 38
R, 51
R, 52
R, 66
R, 70
R, 88
R, 92
R, 6
R, 0
R, 79
R, 78
R, 87
R, 36
R, 96
R, 89
R, 23
R, 95
R, 47
R, 55
R, 71
R, 25
R, 30
R, 57
R, 60
R, 84
R, 79
R, 54
R, 27
R, 66
R, 51
I, 47
I, 70
R, 30
R, 44
R, 32
R, 69
R, 83
R, 48
R, 40
R, 16
R, 69
R, 67
R, 16
R, 68
R, 92
R, 82
R, 73
R, 91
R, 57
R, 95
R, 14
R, 81
R, 7
R, 25
R, 30
R, 57
R, 60
R, 84
R, 79
R, 54
R, 27
R, 66
R, 51
I, 47
I, 70
R, 30
R, 44
R, 7
R, 80
I, 41
R, 70
R, 45
R, 40
R, 20
R, 17
R, 9
R, 29
R, 48
R, 42
R, 20
R, 77
R, 46
R, 2
R, 7
R, 19
R, 88
R, 44
R, 5
R, 44
R, 9
R, 30
I, 43
R, 57
R, 60
R, 84
R, 79
I, 71
I, 29
R, 54
R, 27
R, 66
R, 51
I, 47
I, 70
R, 30
R, 44
R, 84
R, 64
R, 85
R, 56
I, 11
R, 59
R, 1
R, 66
R, 84
R, 68
R, 83
R, 77
R, 91
R, 19
R, 47
R, 16
R, 47
I, 59
R, 28
R, 42
R, 35
R, 87
R, 6
R, 32
R, 44
I, 7
R, 78
R, 39
R, 53
R, 54
I, 67
R, 62
R, 38
R, 65
R, 79
R, 22
R, 15
R, 51
R, 8
R, 15
R, 41
R, 9
R, 66
R, 74
R, 9
R, 68
R, 44
R, 1
I, 79
I, 5
R, 84
R, 29
R, 24
R, 22
R, 84
R, 33
R, 24
R, 15
R, 43
I, 53
R, 35
R, 93
R, 10
R, 77
R, 83
R, 93
R, 18
I, 89
R, 13
R, 24
R, 89
R, 97
I, 83
R, 18
I, 19
R, 5
R, 35
R, 79
R, 64
R, 34
I, 61
R, 4
R, 98
I, 41
R, 30
R, 85
R, 32
R, 13
R, 1
I, 23
R, 5
R, 20
R, 98
I, 97
R, 79
I, 29
R, 7
R, 33
R, 15
R, 70
I, 43
R, 25
I, 89
R, 62
R, 29
R, 8
I, 5
R, 52
R, 16
R, 64
R, 77
I, 79
R, 77
R, 22
I, 2
R, 29
R, 16
R, 4
R, 37
I, 29
R, 58
R, 70
I, 73
